"cog","subject","sex","r","c","part"
8065.438450388946,"s061",f,1,1,"informal"
8174.501133063143,"s061",f,1,1,"informal"
3772.3548925740197,"s061",f,1,1,"informal"
8659.591592952584,"s061",f,1,1,"informal"
6943.140339959457,"s061",f,1,1,"informal"
7880.576107455213,"s061",f,1,1,"informal"
8307.63437158311,"s061",f,1,1,"informal"
6889.489395152797,"s061",f,1,1,"informal"
7504.352390142183,"s061",f,1,1,"informal"
6501.776399615492,"s061",f,1,1,"informal"
3232.5440272040973,"s061",f,1,1,"informal"
8087.875527810078,"s061",f,1,1,"informal"
9564.215997379377,"s061",f,1,1,"informal"
7121.96108903017,"s061",f,1,1,"informal"
6949.875856734742,"s061",f,1,1,"informal"
6463.035317236794,"s061",f,1,1,"informal"
6350.16192225428,"s061",f,1,1,"informal"
2599.855442192758,"s061",f,1,1,"informal"
4656.690791641138,"s061",f,1,1,"informal"
8205.456203971087,"s061",f,1,1,"informal"
5540.057711379581,"s061",f,1,1,"informal"
7710.216914776192,"s061",f,1,1,"informal"
6798.681161680441,"s061",f,1,1,"informal"
5796.35725179228,"s061",f,1,1,"informal"
7126.096971383957,"s061",f,1,1,"informal"
6261.904461064314,"s061",f,1,1,"informal"
4663.332528827262,"s061",f,1,1,"informal"
7533.739848764351,"s061",f,1,1,"informal"
6932.755800976835,"s061",f,1,1,"informal"
7777.487285714718,"s061",f,1,1,"informal"
6785.288996161252,"s061",f,1,1,"informal"
6952.0250520915015,"s061",f,1,1,"informal"
7458.37572227274,"s061",f,1,1,"informal"
6500.290209000079,"s061",f,1,1,"informal"
7394.841969367474,"s061",f,1,1,"informal"
1241.7537408876033,"s061",f,1,1,"informal"
5975.155781884486,"s061",f,1,1,"informal"
6737.202340613546,"s061",f,1,1,"informal"
3600.682504906559,"s061",f,1,1,"informal"
7398.793861144416,"s061",f,1,1,"informal"
7610.851607329722,"s061",f,1,1,"informal"
3937.0253636753873,"s061",f,1,1,"informal"
6976.781864689631,"s061",f,1,1,"informal"
6138.585315809434,"s061",f,1,1,"informal"
6781.06653249684,"s061",f,1,1,"informal"
9367.604068247783,"s061",f,1,1,"informal"
8207.856127565079,"s061",f,1,1,"informal"
6126.360347038512,"s061",f,1,1,"informal"
5746.214979408857,"s061",f,1,1,"informal"
5469.76558614916,"s061",f,1,1,"informal"
4758.376502536031,"s061",f,1,1,"informal"
5297.0507316709945,"s061",f,1,1,"informal"
694.3132240114119,"s061",f,1,1,"informal"
2831.9298083825342,"s061",f,1,1,"informal"
7452.565670452413,"s061",f,1,1,"informal"
7494.616709508043,"s061",f,1,1,"informal"
4196.106743667225,"s061",f,1,1,"informal"
6760.411106403597,"s061",f,1,1,"informal"
1803.5086712590512,"s061",f,1,1,"informal"
3601.350722265926,"s061",f,1,1,"informal"
6218.603835450485,"s061",f,1,1,"informal"
5071.935796193555,"s061",f,1,1,"informal"
6851.043911618813,"s061",f,1,1,"informal"
4028.787542693386,"s061",f,1,1,"informal"
3810.979978562524,"s061",f,1,1,"l1"
4447.009811460544,"s061",f,1,1,"l1"
3631.8344404642035,"s061",f,1,1,"l1"
6019.312072414042,"s061",f,1,1,"l1"
2115.8897251372614,"s061",f,1,1,"l1"
4337.867114759168,"s061",f,1,1,"l1"
6009.850687153797,"s061",f,1,1,"l1"
5943.653697712517,"s061",f,1,1,"l1"
1835.8657515565033,"s061",f,1,1,"l1"
3331.949860564603,"s061",f,1,1,"l1"
5549.2042791209415,"s061",f,1,1,"l1"
5452.305216810196,"s061",f,1,1,"l1"
5814.6297692241005,"s061",f,1,1,"l1"
6674.658086221578,"s061",f,1,1,"l1"
4445.048564909791,"s061",f,1,1,"l1"
7549.313090818237,"s061",f,1,1,"l1"
5548.505150074713,"s061",f,1,1,"l1"
7084.934263776012,"s061",f,1,1,"l1"
5671.439005552931,"s061",f,1,1,"l1"
3678.125839043098,"s061",f,1,1,"l1"
5949.020762229144,"s061",f,1,1,"l1"
7517.098783404655,"s061",f,1,1,"l1"
5805.693038959502,"s061",f,1,1,"l1"
6165.516094081868,"s061",f,1,1,"l1"
6499.425663434831,"s061",f,1,1,"l1"
4818.48854691308,"s061",f,1,1,"l1"
4217.003306548424,"s061",f,1,1,"l1"
5405.449958928349,"s061",f,1,1,"l1"
5552.072580085864,"s061",f,1,1,"l1"
4922.249663406203,"s061",f,1,1,"l1"
5008.496959425829,"s061",f,1,1,"l1"
5643.575584455554,"s061",f,1,1,"l1"
5699.986865110677,"s061",f,1,1,"l1"
6498.08748165793,"s061",f,1,1,"l1"
6680.042413946907,"s061",f,1,1,"l1"
3569.7058166011047,"s061",f,1,1,"l1"
5446.2500682255495,"s061",f,1,1,"l1"
4333.0254216683115,"s061",f,1,1,"l1"
5734.311064116424,"s061",f,1,1,"l1"
4961.736461048446,"s061",f,1,1,"l1"
4465.951607015286,"s061",f,1,1,"l1"
6972.996708210674,"s061",f,1,1,"l1"
6627.7359355478875,"s061",f,1,1,"l1"
4302.241404859828,"s061",f,1,1,"l1"
3988.3649138648457,"s061",f,1,1,"l1"
5446.027950788359,"s061",f,1,1,"l1"
3133.3241670715324,"s061",f,1,1,"l1"
4680.5073710461475,"s061",f,1,1,"l1"
4557.249490536977,"s061",f,1,1,"l1"
5876.650121586087,"s061",f,1,1,"l1"
6200.731694709425,"s061",f,1,1,"l1"
6586.681616590771,"s061",f,1,1,"l1"
5358.665322810024,"s061",f,1,1,"l1"
4548.15523577632,"s061",f,1,1,"l1"
3817.6267658719403,"s061",f,1,1,"l1"
5030.6533142717135,"s061",f,1,1,"l1"
5390.125177838306,"s061",f,1,1,"l1"
5672.840499082464,"s061",f,1,1,"l1"
6131.6530981717915,"s061",f,1,1,"l1"
4607.778225398133,"s061",f,1,1,"l1"
6380.2757558576,"s061",f,1,1,"l1"
5774.410474608019,"s061",f,1,1,"l1"
5115.020413161436,"s061",f,1,1,"l1"
3928.6024526634155,"s061",f,1,1,"l1"
7343.6049878485355,"s061",f,1,1,"l1"
5631.2692128852295,"s061",f,1,1,"l1"
5008.585599795198,"s061",f,1,1,"l1"
4949.08155296008,"s061",f,1,1,"l1"
6760.930244151985,"s061",f,1,1,"l1"
5761.439982401341,"s061",f,1,1,"l1"
2448.1864342306976,"s061",f,1,1,"l1"
4705.912576183599,"s061",f,1,1,"l1"
8046.821625168624,"s061",f,1,1,"l1"
4839.085562252991,"s061",f,1,1,"l1"
4251.968626203921,"s061",f,1,1,"l1"
4931.766874775009,"s061",f,1,1,"l1"
5980.173243311984,"s061",f,1,1,"l1"
1888.9655979183035,"s061",f,1,1,"l1"
6212.917816723222,"s061",f,1,1,"l1"
5641.846823454205,"s061",f,1,1,"l1"
5893.816655871765,"s061",f,1,1,"l1"
6436.55611157313,"s061",f,1,1,"l1"
7251.649265189042,"s061",f,1,1,"l1"
5049.634546540956,"s061",f,1,1,"l1"
6872.748581756915,"s061",f,1,1,"l1"
7103.203416049684,"s061",f,1,1,"l1"
4788.704490342017,"s061",f,1,1,"l1"
7345.433899586576,"s061",f,5,1,"informal"
7213.669369493869,"s061",f,5,1,"informal"
7230.080993829821,"s061",f,5,1,"informal"
5278.453187997643,"s061",f,5,1,"informal"
6889.689376017784,"s061",f,5,1,"informal"
6713.7622121619115,"s061",f,5,1,"informal"
8686.353558908646,"s061",f,5,1,"informal"
7542.355250025381,"s061",f,5,1,"informal"
6342.310165608942,"s061",f,5,1,"informal"
9329.311754574623,"s061",f,5,1,"informal"
6671.995583939927,"s061",f,5,1,"informal"
6627.077556440424,"s061",f,5,1,"informal"
5421.198789397521,"s061",f,5,1,"informal"
5252.989813114664,"s061",f,5,1,"informal"
3318.3225530545747,"s061",f,5,1,"informal"
5285.218120283396,"s061",f,5,1,"informal"
6501.319164716503,"s061",f,5,1,"informal"
6234.747322769924,"s061",f,5,1,"informal"
6466.043137743383,"s061",f,5,1,"informal"
6634.458209471906,"s061",f,5,1,"informal"
5453.133177168316,"s061",f,5,1,"informal"
7303.547364049491,"s061",f,5,1,"informal"
6485.411760674929,"s061",f,5,1,"informal"
7405.66321209542,"s061",f,5,1,"informal"
6101.34954817051,"s061",f,5,1,"informal"
5720.399857482579,"s061",f,5,1,"informal"
6587.232886923933,"s061",f,5,1,"informal"
6331.578794949807,"s061",f,5,1,"informal"
5953.438772068118,"s061",f,5,1,"informal"
5626.438380440476,"s061",f,5,1,"informal"
6584.673029347713,"s061",f,5,1,"informal"
2661.1769409502613,"s061",f,5,1,"informal"
6657.471876693468,"s061",f,5,1,"informal"
7012.25206349205,"s061",f,5,1,"informal"
6854.7019090594085,"s061",f,5,1,"informal"
6778.281511878496,"s061",f,5,1,"informal"
6917.89398434139,"s061",f,5,1,"informal"
5974.863910504862,"s061",f,5,1,"informal"
5944.053052531727,"s061",f,5,1,"informal"
6382.956840731834,"s061",f,5,1,"informal"
6292.001105237736,"s061",f,5,1,"informal"
7198.137462418578,"s061",f,5,1,"informal"
7403.33099912432,"s061",f,5,1,"informal"
6805.804711474281,"s061",f,5,1,"informal"
6215.49418698812,"s061",f,5,1,"informal"
4708.197189038653,"s061",f,5,1,"informal"
6460.692025391467,"s061",f,5,1,"informal"
6003.190660322453,"s061",f,5,1,"informal"
6395.289232621797,"s061",f,5,1,"informal"
6471.571632936814,"s061",f,5,1,"informal"
7542.1731724914325,"s061",f,5,1,"informal"
7586.250043888182,"s061",f,5,1,"informal"
6376.174658001632,"s061",f,5,1,"informal"
5392.6400715448235,"s061",f,5,1,"informal"
6649.100174648369,"s061",f,5,1,"informal"
2706.5762527990464,"s061",f,5,1,"informal"
6086.4643845676965,"s061",f,5,1,"informal"
7331.819134399537,"s061",f,5,1,"informal"
7187.978421712711,"s061",f,5,1,"informal"
6309.124223913769,"s061",f,5,1,"informal"
6126.397548783614,"s061",f,5,1,"informal"
5271.643232522964,"s061",f,5,1,"informal"
6669.9711779484805,"s061",f,5,1,"informal"
7759.734228813512,"s061",f,5,1,"informal"
5645.095545800789,"s061",f,5,1,"informal"
4839.8579668816465,"s061",f,5,1,"informal"
7606.346766654068,"s061",f,5,1,"informal"
6753.537078239287,"s061",f,5,1,"informal"
6858.029875183286,"s061",f,5,1,"informal"
4719.16166970771,"s061",f,5,1,"informal"
3499.8200739310105,"s061",f,5,1,"informal"
6327.2898803172175,"s061",f,5,1,"informal"
7538.967859512411,"s061",f,5,1,"informal"
7144.657997607855,"s061",f,5,1,"informal"
6451.557579820355,"s061",f,5,1,"informal"
4342.266981996022,"s061",f,5,1,"l1"
2798.43468838121,"s061",f,5,1,"l1"
5817.7398187154,"s061",f,5,1,"l1"
5343.411594769701,"s061",f,5,1,"l1"
6565.770025965132,"s061",f,5,1,"l1"
5010.732092208599,"s061",f,5,1,"l1"
6502.586413422328,"s061",f,5,1,"l1"
5460.469854125754,"s061",f,5,1,"l1"
5785.488833368987,"s061",f,5,1,"l1"
1100.4651753897692,"s061",f,5,1,"l1"
2284.875268785963,"s061",f,5,1,"l1"
4286.483635789877,"s061",f,5,1,"l1"
4889.97559370687,"s061",f,5,1,"l1"
5739.36646409373,"s061",f,5,1,"l1"
4207.5307273221515,"s061",f,5,1,"l1"
5172.98015074396,"s061",f,5,1,"l1"
2229.1125234112988,"s061",f,5,1,"l1"
5688.550000686664,"s061",f,5,1,"l1"
6101.32194241402,"s061",f,5,1,"l1"
5902.31437907992,"s061",f,5,1,"l1"
4495.922351606956,"s061",f,5,1,"l1"
5343.151474854778,"s061",f,5,1,"l1"
6297.284736308371,"s061",f,5,1,"l1"
3677.81297126518,"s061",f,5,1,"l1"
3528.7101650926816,"s061",f,5,1,"l1"
1061.8752963533143,"s061",f,5,1,"l1"
5687.966116946557,"s061",f,5,1,"l1"
6073.013998113231,"s061",f,5,1,"l1"
5620.544067361693,"s061",f,5,1,"l1"
5244.767952542565,"s061",f,5,1,"l1"
3173.9554198749715,"s061",f,5,1,"l1"
4791.691557249986,"s061",f,5,1,"l1"
5699.298032450648,"s061",f,5,1,"l1"
5247.8771101352495,"s061",f,5,1,"l1"
4283.970267279785,"s061",f,5,1,"l1"
4522.005189795904,"s061",f,5,1,"l1"
4152.997622571333,"s061",f,5,1,"l1"
4607.194447479304,"s061",f,5,1,"l1"
5525.9772608667645,"s061",f,5,1,"l1"
5491.9166106530365,"s061",f,5,1,"l1"
5347.23844947102,"s061",f,5,1,"l1"
4440.520871557559,"s061",f,5,1,"l1"
6831.089043500122,"s061",f,5,1,"l1"
2915.782634081924,"s061",f,5,1,"l1"
6843.224007900409,"s061",f,5,1,"l1"
6239.122505392621,"s061",f,5,1,"l1"
5451.871859414681,"s061",f,5,1,"l1"
3461.930084278578,"s061",f,5,1,"l1"
4083.5623653074,"s061",f,5,1,"l1"
2890.2265687708614,"s061",f,5,1,"l1"
3233.925001934566,"s061",f,5,1,"l1"
5295.2979584149425,"s061",f,5,1,"l1"
2051.4659371980015,"s061",f,5,1,"l1"
4563.391239482007,"s061",f,5,1,"l1"
4944.587442999945,"s061",f,5,1,"l1"
6808.564508674127,"s061",f,5,1,"l1"
5973.30545490435,"s061",f,5,1,"l1"
2438.1584271018905,"s061",f,5,1,"l1"
6549.605882903125,"s061",f,5,1,"l1"
4009.6005005208,"s061",f,5,1,"l1"
6715.981186053765,"s061",f,5,1,"l1"
6480.132382349559,"s062",m,1,1,"informal"
6062.284560946861,"s062",m,1,1,"informal"
6143.502401542983,"s062",m,1,1,"informal"
7576.465835508226,"s062",m,1,1,"informal"
6417.53702529828,"s062",m,1,1,"informal"
4797.280231209755,"s062",m,1,1,"informal"
4367.6229343326295,"s062",m,1,1,"informal"
6229.761659393672,"s062",m,1,1,"informal"
5111.150783942743,"s062",m,1,1,"informal"
5741.68514144345,"s062",m,1,1,"informal"
3856.1340432101983,"s062",m,1,1,"informal"
1504.712672133848,"s062",m,1,1,"informal"
6573.356494420094,"s062",m,1,1,"informal"
3306.9368451253263,"s062",m,1,1,"informal"
3149.3486323679017,"s062",m,1,1,"informal"
5635.249660147412,"s062",m,1,1,"informal"
6603.178549762066,"s062",m,1,1,"informal"
5860.394188167038,"s062",m,1,1,"informal"
6399.185994393349,"s062",m,1,1,"informal"
6659.952458792326,"s062",m,1,1,"informal"
5091.323958369995,"s062",m,1,1,"informal"
5748.764561860111,"s062",m,1,1,"informal"
7021.496606386027,"s062",m,1,1,"informal"
6057.058823775353,"s062",m,1,1,"informal"
6941.460478087483,"s062",m,1,1,"informal"
6571.471402084649,"s062",m,1,1,"informal"
2695.145968775272,"s062",m,1,1,"informal"
3220.7577792170996,"s062",m,1,1,"informal"
6140.66129337849,"s062",m,1,1,"informal"
7991.23342567171,"s062",m,1,1,"informal"
6681.324043223518,"s062",m,1,1,"informal"
6379.9327978044785,"s062",m,1,1,"informal"
7654.184416032662,"s062",m,1,1,"informal"
4503.941848018841,"s062",m,1,1,"informal"
6637.475582351708,"s062",m,1,1,"informal"
4110.867157964344,"s062",m,1,1,"informal"
5703.00767052901,"s062",m,1,1,"informal"
7372.202782999995,"s062",m,1,1,"informal"
2307.3590319279656,"s062",m,1,1,"informal"
3571.070349849472,"s062",m,1,1,"informal"
4231.307251684297,"s062",m,1,1,"l1"
229.51041067217403,"s062",m,1,1,"l1"
4306.099246065232,"s062",m,1,1,"l1"
4641.606942275562,"s062",m,1,1,"l1"
6193.562825875394,"s062",m,1,1,"l1"
3329.8024919042555,"s062",m,1,1,"l1"
5233.660555098915,"s062",m,1,1,"l1"
6367.891079251528,"s062",m,1,1,"l1"
6137.48452792595,"s062",m,1,1,"l1"
3719.6866410367406,"s062",m,1,1,"l1"
4697.430029178203,"s062",m,1,1,"l1"
4511.507697325545,"s062",m,1,1,"l1"
4725.144125406629,"s062",m,1,1,"l1"
5707.864768163548,"s062",m,1,1,"l1"
4102.830475382064,"s062",m,1,1,"l1"
836.7978980883743,"s062",m,1,1,"l1"
4210.717402542575,"s062",m,1,1,"l1"
4654.458590776716,"s062",m,1,1,"l1"
4788.4967207949,"s062",m,1,1,"l1"
4782.282861878945,"s062",m,1,1,"l1"
4691.1689325501375,"s062",m,1,1,"l1"
1973.3202825604162,"s062",m,1,1,"l1"
7399.88206583532,"s062",m,1,1,"l1"
4600.465649482838,"s062",m,1,1,"l1"
3280.7888601016707,"s062",m,1,1,"l1"
3155.0152154720313,"s062",m,1,1,"l1"
4325.426676544481,"s062",m,1,1,"l1"
4154.397510792079,"s062",m,1,1,"l1"
3528.5836885717076,"s062",m,1,1,"l1"
4486.782623903289,"s062",m,1,1,"l1"
3984.1277831182833,"s062",m,1,1,"l1"
1446.8751772113224,"s062",m,1,1,"l1"
7412.873471228125,"s062",m,1,1,"l1"
4730.732228756502,"s062",m,1,1,"l1"
4754.225308137298,"s062",m,1,1,"l1"
776.2716088109086,"s062",m,1,1,"l1"
5788.562902649653,"s062",m,1,1,"l1"
5152.274537730724,"s062",m,1,1,"l1"
6756.725496185443,"s062",m,5,1,"informal"
6424.936887980523,"s062",m,5,1,"informal"
4470.350493580998,"s062",m,5,1,"informal"
5653.668536659048,"s062",m,5,1,"informal"
7728.7292949358325,"s062",m,5,1,"informal"
2038.1474041246915,"s062",m,5,1,"informal"
4013.722059259037,"s062",m,5,1,"informal"
6012.697825414919,"s062",m,5,1,"informal"
5422.828447619346,"s062",m,5,1,"informal"
3666.028205935229,"s062",m,5,1,"informal"
6202.655085108316,"s062",m,5,1,"informal"
6205.661876538375,"s062",m,5,1,"informal"
5715.656653136135,"s062",m,5,1,"informal"
4211.3851014903585,"s062",m,5,1,"informal"
5626.802444376835,"s062",m,5,1,"informal"
5573.402853411304,"s062",m,5,1,"informal"
5097.135485362829,"s062",m,5,1,"informal"
6446.132635498554,"s062",m,5,1,"informal"
5912.873225995167,"s062",m,5,1,"informal"
5825.346274460717,"s062",m,5,1,"informal"
5740.315716216238,"s062",m,5,1,"informal"
5575.991498253303,"s062",m,5,1,"informal"
5545.867138822964,"s062",m,5,1,"informal"
7518.2644088917295,"s062",m,5,1,"informal"
6031.335422608459,"s062",m,5,1,"informal"
2300.417224052584,"s062",m,5,1,"informal"
7221.45300613749,"s062",m,5,1,"informal"
5779.14506940942,"s062",m,5,1,"informal"
6255.153542464705,"s062",m,5,1,"informal"
5194.986211058138,"s062",m,5,1,"informal"
4385.709397387336,"s062",m,5,1,"informal"
6816.052563089844,"s062",m,5,1,"informal"
6482.135138335124,"s062",m,5,1,"informal"
5567.579438302565,"s062",m,5,1,"informal"
5473.390942331963,"s062",m,5,1,"informal"
6429.5691745639115,"s062",m,5,1,"informal"
4664.004989896236,"s062",m,5,1,"informal"
5231.388618832505,"s062",m,5,1,"informal"
5961.564134130687,"s062",m,5,1,"informal"
6085.956895800676,"s062",m,5,1,"informal"
6895.901044400394,"s062",m,5,1,"informal"
4941.954391032322,"s062",m,5,1,"informal"
5720.166352643552,"s062",m,5,1,"informal"
6714.338388784643,"s062",m,5,1,"informal"
5695.495061740858,"s062",m,5,1,"informal"
6772.503827482011,"s062",m,5,1,"informal"
5582.383059257465,"s062",m,5,1,"informal"
8380.930400277155,"s062",m,5,1,"informal"
5623.692610960806,"s062",m,5,1,"informal"
6755.573775978837,"s062",m,5,1,"informal"
5285.943654117025,"s062",m,5,1,"informal"
7151.2290063505825,"s062",m,5,1,"l1"
6096.258379433969,"s062",m,5,1,"l1"
4347.804129446049,"s062",m,5,1,"l1"
6982.087399367225,"s062",m,5,1,"l1"
4199.957401663385,"s062",m,5,1,"l1"
3179.416418648134,"s062",m,5,1,"l1"
5135.714268161549,"s062",m,5,1,"l1"
4304.372855719229,"s062",m,5,1,"l1"
513.2092869482736,"s062",m,5,1,"l1"
4994.9358979331055,"s062",m,5,1,"l1"
3174.315050285795,"s062",m,5,1,"l1"
5623.746025896072,"s062",m,5,1,"l1"
5299.783213350248,"s062",m,5,1,"l1"
6501.119083744448,"s062",m,5,1,"l1"
4868.887122607357,"s062",m,5,1,"l1"
5179.84882019253,"s062",m,5,1,"l1"
5065.533183220694,"s062",m,5,1,"l1"
5993.118139654924,"s062",m,5,1,"l1"
702.5181981527705,"s062",m,5,1,"l1"
4510.8580587089555,"s062",m,5,1,"l1"
5147.473736078881,"s062",m,5,1,"l1"
6666.874436310263,"s062",m,5,1,"l1"
5120.858765053013,"s062",m,5,1,"l1"
5781.368132087155,"s062",m,5,1,"l1"
5121.57615093008,"s062",m,5,1,"l1"
6111.630447197543,"s062",m,5,1,"l1"
6422.5607427141185,"s062",m,5,1,"l1"
6573.0391477091525,"s062",m,5,1,"l1"
6144.291754157238,"s062",m,5,1,"l1"
5589.3944369997935,"s062",m,5,1,"l1"
5508.682450954538,"s062",m,5,1,"l1"
2790.116291962674,"s062",m,5,1,"l1"
3915.3652549381227,"s062",m,5,1,"l1"
4580.504859467178,"s062",m,5,1,"l1"
3771.8060839179548,"s062",m,5,1,"l1"
4888.056564353795,"s062",m,5,1,"l1"
5825.158021296731,"s062",m,5,1,"l1"
5185.628071400694,"s062",m,5,1,"l1"
2639.595239010666,"s062",m,5,1,"l1"
5865.5059033437365,"s062",m,5,1,"l1"
3794.045749695943,"s062",m,5,1,"l1"
5679.172084622975,"s062",m,5,1,"l1"
4876.671550895292,"s062",m,5,1,"l1"
1268.0156753506162,"s062",m,5,1,"l1"
5635.116133761585,"s062",m,5,1,"l1"
6456.203089808519,"s062",m,5,1,"l1"
5226.698597623113,"s062",m,5,1,"l1"
5461.29809447596,"s062",m,5,1,"l1"
5921.431787705285,"s062",m,5,1,"l1"
4920.865779924413,"s062",m,5,1,"l1"
3935.4155873166033,"s062",m,5,1,"l1"
5091.3827998671395,"s062",m,5,1,"l1"
2761.8067105020846,"s062",m,5,1,"l1"
3375.246878936697,"s062",m,5,1,"l1"
2427.918280615514,"s062",m,5,1,"l1"
4402.812726308826,"s062",m,5,1,"l1"
6059.9388980105705,"s065",f,1,1,"informal"
6421.786806927255,"s065",f,1,1,"informal"
8616.927698644928,"s065",f,1,1,"informal"
5401.040508738875,"s065",f,1,1,"informal"
5451.739189703296,"s065",f,1,1,"informal"
6174.234582205198,"s065",f,1,1,"informal"
6272.471015806071,"s065",f,1,1,"informal"
8481.010952939008,"s065",f,1,1,"informal"
7990.194912758488,"s065",f,1,1,"informal"
7962.076991131501,"s065",f,1,1,"informal"
8698.62227300983,"s065",f,1,1,"informal"
3144.310047132794,"s065",f,1,1,"informal"
8126.021749919957,"s065",f,1,1,"informal"
7127.614188990481,"s065",f,1,1,"informal"
9001.69520140207,"s065",f,1,1,"informal"
8595.15901091073,"s065",f,1,1,"informal"
7636.269445988878,"s065",f,1,1,"informal"
8255.755380175102,"s065",f,1,1,"informal"
8027.415080232908,"s065",f,1,1,"informal"
5270.452799559786,"s065",f,1,1,"informal"
6389.530797407016,"s065",f,1,1,"informal"
4077.723880240463,"s065",f,1,1,"informal"
7340.535674448904,"s065",f,1,1,"informal"
7832.474446471867,"s065",f,1,1,"informal"
2585.7545447854573,"s065",f,1,1,"informal"
5746.417737324945,"s065",f,1,1,"informal"
8480.644414671991,"s065",f,1,1,"informal"
7450.289950462245,"s065",f,1,1,"informal"
5565.224036175548,"s065",f,1,1,"informal"
3300.106073076777,"s065",f,1,1,"informal"
5742.804192163656,"s065",f,1,1,"informal"
3086.135620226044,"s065",f,1,1,"informal"
7914.877962056086,"s065",f,1,1,"informal"
7378.457747808854,"s065",f,1,1,"informal"
9621.477575775025,"s065",f,1,1,"informal"
7206.46232716909,"s065",f,1,1,"informal"
6200.000554561846,"s065",f,1,1,"informal"
7833.011808546086,"s065",f,1,1,"informal"
8250.342421785086,"s065",f,1,1,"informal"
6997.869289312407,"s065",f,1,1,"informal"
6174.35059872077,"s065",f,1,1,"informal"
7143.96897351082,"s065",f,1,1,"informal"
6078.3298712138385,"s065",f,1,1,"informal"
7951.292975592636,"s065",f,1,1,"l1"
5871.848691046036,"s065",f,1,1,"l1"
6534.622517974053,"s065",f,1,1,"l1"
6383.197079392753,"s065",f,1,1,"l1"
5063.111366670994,"s065",f,1,1,"l1"
5627.909873965553,"s065",f,1,1,"l1"
4253.9631018243235,"s065",f,1,1,"l1"
5252.712946828161,"s065",f,1,1,"l1"
4878.778720110374,"s065",f,1,1,"l1"
4024.7093760947596,"s065",f,1,1,"l1"
7493.248179297068,"s065",f,1,1,"l1"
2581.86948579888,"s065",f,1,1,"l1"
3335.0938304672745,"s065",f,1,1,"l1"
4159.760941789014,"s065",f,1,1,"l1"
6871.911164548981,"s065",f,1,1,"l1"
7261.698808348474,"s065",f,1,1,"l1"
6842.061097300213,"s065",f,1,1,"l1"
3729.934101876446,"s065",f,1,1,"l1"
3045.929389770691,"s065",f,1,1,"l1"
6801.789396980164,"s065",f,1,1,"l1"
5967.18169251463,"s065",f,1,1,"l1"
2229.4905876828125,"s065",f,1,1,"l1"
5594.240716872699,"s065",f,1,1,"l1"
6688.14718971649,"s065",f,1,1,"l1"
5237.306876696507,"s065",f,1,1,"l1"
8212.937792647435,"s065",f,1,1,"l1"
6056.303610975299,"s065",f,1,1,"l1"
5735.203190912879,"s065",f,1,1,"l1"
3905.8852560529385,"s065",f,1,1,"l1"
5318.0032983224155,"s065",f,1,1,"l1"
1886.167631827197,"s065",f,1,1,"l1"
3661.2110613347486,"s065",f,1,1,"l1"
1715.1078506927863,"s065",f,1,1,"l1"
1016.2160748805063,"s065",f,1,1,"l1"
4493.844070278703,"s065",f,1,1,"l1"
5080.7601915411215,"s065",f,1,1,"l1"
3634.4099199660595,"s065",f,1,1,"l1"
804.4669964061345,"s065",f,1,1,"l1"
8628.451198930048,"s065",f,5,1,"informal"
9469.318344407038,"s065",f,5,1,"informal"
9739.416955379667,"s065",f,5,1,"informal"
7284.23346935968,"s065",f,5,1,"informal"
9362.764438809892,"s065",f,5,1,"informal"
8567.263979168125,"s065",f,5,1,"informal"
8481.925965485996,"s065",f,5,1,"informal"
6843.701310398029,"s065",f,5,1,"informal"
8744.199819245861,"s065",f,5,1,"informal"
9055.086733179916,"s065",f,5,1,"informal"
7301.951652370384,"s065",f,5,1,"informal"
8282.280980585478,"s065",f,5,1,"informal"
5070.781406699794,"s065",f,5,1,"informal"
6897.1041555713455,"s065",f,5,1,"informal"
9299.143803999767,"s065",f,5,1,"informal"
5333.207004214696,"s065",f,5,1,"informal"
6519.390838843148,"s065",f,5,1,"informal"
9683.043824053926,"s065",f,5,1,"informal"
6130.9667484350775,"s065",f,5,1,"informal"
7629.516129693473,"s065",f,5,1,"informal"
8041.312133327787,"s065",f,5,1,"informal"
7050.814452296366,"s065",f,5,1,"informal"
9539.352541713619,"s065",f,5,1,"informal"
10304.729058638297,"s065",f,5,1,"informal"
6678.305874135409,"s065",f,5,1,"informal"
8249.566440979102,"s065",f,5,1,"informal"
8649.555195139525,"s065",f,5,1,"informal"
8509.087349885658,"s065",f,5,1,"informal"
8698.057549364841,"s065",f,5,1,"informal"
9246.698999650975,"s065",f,5,1,"informal"
8756.232834993913,"s065",f,5,1,"informal"
3198.3033793013874,"s065",f,5,1,"informal"
6683.464469027142,"s065",f,5,1,"informal"
9351.960908743222,"s065",f,5,1,"informal"
7194.014655320432,"s065",f,5,1,"informal"
9309.408736932684,"s065",f,5,1,"informal"
6487.637791261193,"s065",f,5,1,"informal"
7565.269922546488,"s065",f,5,1,"informal"
6399.9985246473,"s065",f,5,1,"informal"
9043.448081258848,"s065",f,5,1,"informal"
9081.302517049333,"s065",f,5,1,"informal"
6608.290968761019,"s065",f,5,1,"informal"
5191.826320476391,"s065",f,5,1,"informal"
4948.156784870035,"s065",f,5,1,"informal"
4320.785248809405,"s065",f,5,1,"informal"
7427.852692709743,"s065",f,5,1,"informal"
6850.355358241074,"s065",f,5,1,"informal"
5984.87148810739,"s065",f,5,1,"informal"
8188.883592748361,"s065",f,5,1,"informal"
7355.023118896873,"s065",f,5,1,"informal"
